batch_name,instrument_name,compound_name,calibration_slope,calibration_intercept,calibration_R2,batch_passed,reviewer_name,batch_collected_ts,review_start_ts,review_complete_ts
b858078,bashful,oxymorphone,0.007373615,-2.37E-05,0.99042763,TRUE,Elizabeth,9/17/17 0:48,9/17/17 11:54,9/17/17 12:27
b858078,bashful,codeine,0.007864701,3.26E-05,0.981635686,TRUE,Elizabeth,9/17/17 0:48,9/17/17 11:54,9/17/17 12:27
b858078,bashful,hydrocodone,0.006669535,-9.25E-06,0.988501725,TRUE,Elizabeth,9/17/17 0:48,9/17/17 11:54,9/17/17 12:27
b858078,bashful,oxycodone,0.006999854,-3.63E-05,0.984634703,TRUE,Elizabeth,9/17/17 0:48,9/17/17 11:54,9/17/17 12:27
b306580,bashful,morphine,0.00700495,-6.66E-05,0.982110111,TRUE,Alice,9/16/17 22:07,9/17/17 11:20,9/17/17 11:53
b306580,bashful,hydromorphone,0.007139128,7.45E-06,0.989116395,TRUE,Alice,9/16/17 22:07,9/17/17 11:20,9/17/17 11:53
b306580,bashful,oxymorphone,0.006779931,8.36E-06,0.991956494,TRUE,Alice,9/16/17 22:07,9/17/17 11:20,9/17/17 11:53
b306580,bashful,codeine,0.006616562,1.67E-05,0.983174285,TRUE,Alice,9/16/17 22:07,9/17/17 11:20,9/17/17 11:53
b306580,bashful,hydrocodone,0.007268797,1.19E-05,0.996186302,TRUE,Alice,9/16/17 22:07,9/17/17 11:20,9/17/17 11:53
b306580,bashful,oxycodone,0.006614009,7.87E-07,0.984637371,TRUE,Alice,9/16/17 22:07,9/17/17 11:20,9/17/17 11:53
b175474,happy,morphine,0.007205149,-1.13E-05,0.991197627,TRUE,Elizabeth,9/16/17 21:12,9/17/17 11:10,9/17/17 11:49
b175474,happy,hydromorphone,0.006172853,5.11E-06,0.995406741,TRUE,Elizabeth,9/16/17 21:12,9/17/17 11:10,9/17/17 11:49
b175474,happy,oxymorphone,0.006727055,-7.44E-06,0.990228906,TRUE,Elizabeth,9/16/17 21:12,9/17/17 11:10,9/17/17 11:49
b175474,happy,codeine,0.006568401,-2.67E-05,0.984383525,TRUE,Elizabeth,9/16/17 21:12,9/17/17 11:10,9/17/17 11:49
b175474,happy,hydrocodone,0.007527546,2.50E-05,0.993793911,TRUE,Elizabeth,9/16/17 21:12,9/17/17 11:10,9/17/17 11:49
b175474,happy,oxycodone,0.007868713,1.69E-05,0.99209448,TRUE,Elizabeth,9/16/17 21:12,9/17/17 11:10,9/17/17 11:49
b186428,sneezy,morphine,0.006663177,-9.11E-06,0.995703852,TRUE,Alice,9/16/17 20:31,9/17/17 9:40,9/17/17 9:58
b186428,sneezy,hydromorphone,0.007074346,5.34E-06,0.991704945,TRUE,Alice,9/16/17 20:31,9/17/17 9:40,9/17/17 9:58
b186428,sneezy,oxymorphone,0.007564393,3.15E-05,0.985218818,TRUE,Alice,9/16/17 20:31,9/17/17 9:40,9/17/17 9:58
b186428,sneezy,codeine,0.006690419,2.56E-05,0.991838753,TRUE,Alice,9/16/17 20:31,9/17/17 9:40,9/17/17 9:58
b186428,sneezy,hydrocodone,0.006875383,3.56E-05,0.980800591,TRUE,Alice,9/16/17 20:31,9/17/17 9:40,9/17/17 9:58
b186428,sneezy,oxycodone,0.00795111,3.93E-05,0.988529294,TRUE,Alice,9/16/17 20:31,9/17/17 9:40,9/17/17 9:58
b197021,happy,morphine,0.006945585,-4.28E-05,0.987158287,TRUE,Alice,9/17/17 0:00,9/17/17 9:58,9/17/17 10:41
b197021,happy,hydromorphone,0.007096781,2.36E-06,0.994780522,TRUE,Alice,9/17/17 0:00,9/17/17 9:58,9/17/17 10:41
b197021,happy,oxymorphone,0.006842128,5.73E-05,0.986858266,TRUE,Alice,9/17/17 0:00,9/17/17 9:58,9/17/17 10:41
b197021,happy,codeine,0.007094533,2.65E-06,0.989203451,TRUE,Alice,9/17/17 0:00,9/17/17 9:58,9/17/17 10:41
b197021,happy,hydrocodone,0.007305698,1.69E-05,0.996097091,TRUE,Alice,9/17/17 0:00,9/17/17 9:58,9/17/17 10:41
b197021,happy,oxycodone,0.006745249,2.48E-05,0.983993571,TRUE,Alice,9/17/17 0:00,9/17/17 9:58,9/17/17 10:41
b508894,doc,morphine,0.00764682,5.61E-05,0.985125663,TRUE,Brad,9/16/17 20:45,9/17/17 13:16,9/17/17 13:47
b508894,doc,hydromorphone,0.008446966,-4.14E-06,0.990837345,TRUE,Brad,9/16/17 20:45,9/17/17 13:16,9/17/17 13:47
b508894,doc,oxymorphone,0.007661741,-3.54E-05,0.988211656,TRUE,Brad,9/16/17 20:45,9/17/17 13:16,9/17/17 13:47
b508894,doc,codeine,0.009816419,-1.04E-05,0.998756287,TRUE,Brad,9/16/17 20:45,9/17/17 13:16,9/17/17 13:47
b508894,doc,hydrocodone,0.008131314,2.83E-05,0.992848829,TRUE,Brad,9/16/17 20:45,9/17/17 13:16,9/17/17 13:47
b508894,doc,oxycodone,0.007487778,4.11E-05,0.9888528,TRUE,Brad,9/16/17 20:45,9/17/17 13:16,9/17/17 13:47
b126144,dopey,morphine,0.007551852,-1.13E-06,0.981745878,TRUE,Elizabeth,9/17/17 0:00,9/17/17 13:09,9/17/17 13:28
b126144,dopey,hydromorphone,0.006922194,1.58E-06,0.994425205,TRUE,Elizabeth,9/17/17 0:00,9/17/17 13:09,9/17/17 13:28
b126144,dopey,oxymorphone,0.007315416,8.75E-06,0.99090457,TRUE,Elizabeth,9/17/17 0:00,9/17/17 13:09,9/17/17 13:28
b126144,dopey,codeine,0.006962271,4.35E-05,0.990944286,TRUE,Elizabeth,9/17/17 0:00,9/17/17 13:09,9/17/17 13:28
b126144,dopey,hydrocodone,0.006583388,-6.22E-07,0.994301017,TRUE,Elizabeth,9/17/17 0:00,9/17/17 13:09,9/17/17 13:28
b126144,dopey,oxycodone,0.007032986,4.98E-05,0.9852901,TRUE,Elizabeth,9/17/17 0:00,9/17/17 13:09,9/17/17 13:28
b506515,bashful,morphine,0.006735973,5.37E-05,0.983684213,TRUE,Brad,9/17/17 1:31,9/17/17 11:29,9/17/17 11:51
b506515,bashful,hydromorphone,0.007115857,3.30E-05,0.98956701,TRUE,Brad,9/17/17 1:31,9/17/17 11:29,9/17/17 11:51
b506515,bashful,oxymorphone,0.007140838,2.65E-05,0.984364349,TRUE,Brad,9/17/17 1:31,9/17/17 11:29,9/17/17 11:51
b506515,bashful,codeine,0.006921506,-3.73E-05,0.985786497,TRUE,Brad,9/17/17 1:31,9/17/17 11:29,9/17/17 11:51
b506515,bashful,hydrocodone,0.006321797,1.38E-05,0.99823151,TRUE,Brad,9/17/17 1:31,9/17/17 11:29,9/17/17 11:51
b506515,bashful,oxycodone,0.007542661,1.38E-05,0.982514361,TRUE,Brad,9/17/17 1:31,9/17/17 11:29,9/17/17 11:51
b783856,sleepy,morphine,0.006417443,-4.59E-05,0.988511752,TRUE,Brad,9/17/17 22:09,9/18/17 9:37,9/18/17 10:00
b783856,sleepy,hydromorphone,0.006900199,2.54E-05,0.986822721,TRUE,Brad,9/17/17 22:09,9/18/17 9:37,9/18/17 10:00
b783856,sleepy,oxymorphone,0.001458022,4.55E-06,0.989142285,TRUE,Brad,9/17/17 22:09,9/18/17 9:37,9/18/17 10:00
b783856,sleepy,codeine,0.006691478,-4.40E-05,0.981344529,TRUE,Brad,9/17/17 22:09,9/18/17 9:37,9/18/17 10:00
b783856,sleepy,hydrocodone,0.007081311,-3.43E-05,0.987529053,TRUE,Brad,9/17/17 22:09,9/18/17 9:37,9/18/17 10:00
b783856,sleepy,oxycodone,0.007034707,1.07E-05,0.99001642,TRUE,Brad,9/17/17 22:09,9/18/17 9:37,9/18/17 10:00
b297326,bashful,morphine,0.006415233,-2.64E-05,0.992367338,TRUE,Brad,9/17/17 20:33,9/18/17 13:21,9/18/17 14:01
b297326,bashful,hydromorphone,0.007289538,3.67E-06,0.992485632,TRUE,Brad,9/17/17 20:33,9/18/17 13:21,9/18/17 14:01
b297326,bashful,oxymorphone,0.006905612,2.03E-06,0.997348322,TRUE,Brad,9/17/17 20:33,9/18/17 13:21,9/18/17 14:01
b297326,bashful,codeine,0.006904661,-4.11E-05,0.985044051,TRUE,Brad,9/17/17 20:33,9/18/17 13:21,9/18/17 14:01
b297326,bashful,hydrocodone,0.007316024,5.12E-05,0.991950325,TRUE,Brad,9/17/17 20:33,9/18/17 13:21,9/18/17 14:01
b297326,bashful,oxycodone,0.007417976,3.46E-06,0.99571018,TRUE,Brad,9/17/17 20:33,9/18/17 13:21,9/18/17 14:01
b628811,sleepy,morphine,0.006672686,2.25E-06,0.996735422,TRUE,Elizabeth,9/17/17 20:34,9/18/17 11:07,9/18/17 11:33
b628811,sleepy,hydromorphone,0.006951671,-1.26E-05,0.997898802,TRUE,Elizabeth,9/17/17 20:34,9/18/17 11:07,9/18/17 11:33
b628811,sleepy,oxymorphone,0.001401375,-3.51E-06,0.999094159,TRUE,Elizabeth,9/17/17 20:34,9/18/17 11:07,9/18/17 11:33
b628811,sleepy,codeine,0.006427335,6.09E-06,0.988049412,TRUE,Elizabeth,9/17/17 20:34,9/18/17 11:07,9/18/17 11:33
b628811,sleepy,hydrocodone,0.006740072,4.05E-05,0.990196835,TRUE,Elizabeth,9/17/17 20:34,9/18/17 11:07,9/18/17 11:33
b628811,sleepy,oxycodone,0.006988271,-2.04E-05,0.989308223,TRUE,Elizabeth,9/17/17 20:34,9/18/17 11:07,9/18/17 11:33
b391147,grumpy,morphine,0.007593792,-2.59E-05,0.992875091,TRUE,Charles,9/17/17 20:49,9/18/17 9:59,9/18/17 10:18
b391147,grumpy,hydromorphone,0.00684608,1.32E-05,0.985559785,TRUE,Charles,9/17/17 20:49,9/18/17 9:59,9/18/17 10:18
b391147,grumpy,oxymorphone,0.007372264,-5.87E-06,0.981237542,TRUE,Charles,9/17/17 20:49,9/18/17 9:59,9/18/17 10:18
b391147,grumpy,codeine,0.006995805,3.52E-05,0.989375584,TRUE,Charles,9/17/17 20:49,9/18/17 9:59,9/18/17 10:18
b391147,grumpy,hydrocodone,0.007054892,-1.77E-05,0.989978227,TRUE,Charles,9/17/17 20:49,9/18/17 9:59,9/18/17 10:18
b391147,grumpy,oxycodone,0.007326322,6.16E-05,0.988261013,TRUE,Charles,9/17/17 20:49,9/18/17 9:59,9/18/17 10:18
b809656,sneezy,morphine,0.00722713,-1.21E-05,0.990565432,TRUE,Brad,9/17/17 22:17,9/18/17 10:29,9/18/17 10:52
b809656,sneezy,hydromorphone,0.006356895,-5.24E-05,0.980084768,TRUE,Brad,9/17/17 22:17,9/18/17 10:29,9/18/17 10:52
b809656,sneezy,oxymorphone,0.007046019,-8.80E-06,0.982285411,TRUE,Brad,9/17/17 22:17,9/18/17 10:29,9/18/17 10:52
b809656,sneezy,codeine,0.00779577,-8.44E-07,0.990265687,TRUE,Brad,9/17/17 22:17,9/18/17 10:29,9/18/17 10:52
b809656,sneezy,hydrocodone,0.006718484,5.96E-06,0.98356614,TRUE,Brad,9/17/17 22:17,9/18/17 10:29,9/18/17 10:52
b809656,sneezy,oxycodone,0.00694447,3.74E-05,0.988386564,TRUE,Brad,9/17/17 22:17,9/18/17 10:29,9/18/17 10:52
b173526,bashful,morphine,0.007094571,9.12E-06,0.988678184,TRUE,Elizabeth,9/18/17 0:30,9/18/17 11:41,9/18/17 12:13
b173526,bashful,hydromorphone,0.00695627,4.57E-05,0.987518348,TRUE,Elizabeth,9/18/17 0:30,9/18/17 11:41,9/18/17 12:13
b173526,bashful,oxymorphone,0.007121081,5.17E-05,0.984526615,TRUE,Elizabeth,9/18/17 0:30,9/18/17 11:41,9/18/17 12:13
b173526,bashful,codeine,0.006512286,4.00E-05,0.98628215,TRUE,Elizabeth,9/18/17 0:30,9/18/17 11:41,9/18/17 12:13
b173526,bashful,hydrocodone,0.007506658,7.46E-06,0.987166865,TRUE,Elizabeth,9/18/17 0:30,9/18/17 11:41,9/18/17 12:13
b173526,bashful,oxycodone,0.007616718,9.95E-06,0.983692199,TRUE,Elizabeth,9/18/17 0:30,9/18/17 11:41,9/18/17 12:13
b423686,doc,morphine,0.007522938,2.65E-05,0.991917367,TRUE,Frank,9/17/17 23:00,9/18/17 13:39,9/18/17 13:59
b423686,doc,hydromorphone,0.007254062,-2.01E-05,0.986734389,TRUE,Frank,9/17/17 23:00,9/18/17 13:39,9/18/17 13:59
b423686,doc,oxymorphone,0.009352149,-2.00E-06,0.984743863,TRUE,Frank,9/17/17 23:00,9/18/17 13:39,9/18/17 13:59
b423686,doc,codeine,0.008379091,3.74E-05,0.982107672,TRUE,Frank,9/17/17 23:00,9/18/17 13:39,9/18/17 13:59
b423686,doc,hydrocodone,0.008623482,-5.48E-05,0.988010898,TRUE,Frank,9/17/17 23:00,9/18/17 13:39,9/18/17 13:59
b423686,doc,oxycodone,0.008115641,-4.79E-05,0.989560388,TRUE,Frank,9/17/17 23:00,9/18/17 13:39,9/18/17 13:59
b179467,sneezy,morphine,0.0077756,1.99E-05,0.988475811,TRUE,Alice,9/17/17 22:11,9/18/17 9:48,9/18/17 10:08
b179467,sneezy,hydromorphone,0.007248046,-3.91E-05,0.989982749,TRUE,Alice,9/17/17 22:11,9/18/17 9:48,9/18/17 10:08
b179467,sneezy,oxymorphone,0.006367801,1.38E-06,0.989886501,TRUE,Alice,9/17/17 22:11,9/18/17 9:48,9/18/17 10:08
b179467,sneezy,codeine,0.006928549,9.92E-06,0.987251651,TRUE,Alice,9/17/17 22:11,9/18/17 9:48,9/18/17 10:08
b179467,sneezy,hydrocodone,0.007146224,-3.53E-05,0.993180721,TRUE,Alice,9/17/17 22:11,9/18/17 9:48,9/18/17 10:08
b179467,sneezy,oxycodone,0.007075012,4.31E-05,0.992432245,TRUE,Alice,9/17/17 22:11,9/18/17 9:48,9/18/17 10:08
b729122,grumpy,morphine,0.007371234,-4.92E-05,0.992229048,TRUE,Dave,9/17/17 22:38,9/18/17 10:59,9/18/17 11:15
b729122,grumpy,hydromorphone,0.007077812,-2.88E-05,0.994851443,TRUE,Dave,9/17/17 22:38,9/18/17 10:59,9/18/17 11:15
b729122,grumpy,oxymorphone,0.006950263,-2.32E-05,0.985698066,TRUE,Dave,9/17/17 22:38,9/18/17 10:59,9/18/17 11:15
b729122,grumpy,codeine,0.007309027,-2.89E-06,0.992109603,TRUE,Dave,9/17/17 22:38,9/18/17 10:59,9/18/17 11:15
b729122,grumpy,hydrocodone,0.007128405,-3.47E-05,0.993188547,TRUE,Dave,9/17/17 22:38,9/18/17 10:59,9/18/17 11:15
b729122,grumpy,oxycodone,0.006190899,-1.36E-05,0.987501321,TRUE,Dave,9/17/17 22:38,9/18/17 10:59,9/18/17 11:15
b586709,grumpy,morphine,0.007441418,5.31E-06,0.99046066,TRUE,Frank,9/18/17 1:27,9/18/17 10:40,9/18/17 11:06
b586709,grumpy,hydromorphone,0.007336103,7.00E-05,0.980321539,TRUE,Frank,9/18/17 1:27,9/18/17 10:40,9/18/17 11:06
b586709,grumpy,oxymorphone,0.00774103,1.71E-05,0.994011538,TRUE,Frank,9/18/17 1:27,9/18/17 10:40,9/18/17 11:06
b586709,grumpy,codeine,0.007422784,1.82E-05,0.992563319,TRUE,Frank,9/18/17 1:27,9/18/17 10:40,9/18/17 11:06
b586709,grumpy,hydrocodone,0.007032972,1.31E-05,0.994866208,TRUE,Frank,9/18/17 1:27,9/18/17 10:40,9/18/17 11:06
b586709,grumpy,oxycodone,0.005967987,8.00E-06,0.984289876,TRUE,Frank,9/18/17 1:27,9/18/17 10:40,9/18/17 11:06
b153328,grumpy,morphine,0.007038287,-1.20E-06,0.985005179,TRUE,Frank,9/18/17 0:49,9/18/17 12:12,9/18/17 12:32
b153328,grumpy,hydromorphone,0.007517804,4.17E-05,0.988465833,TRUE,Frank,9/18/17 0:49,9/18/17 12:12,9/18/17 12:32
b153328,grumpy,oxymorphone,0.006995673,4.88E-05,0.993899567,TRUE,Frank,9/18/17 0:49,9/18/17 12:12,9/18/17 12:32
b153328,grumpy,codeine,0.007047648,2.59E-05,0.994918207,TRUE,Frank,9/18/17 0:49,9/18/17 12:12,9/18/17 12:32
b153328,grumpy,hydrocodone,0.00690333,-7.56E-06,0.98872283,TRUE,Frank,9/18/17 0:49,9/18/17 12:12,9/18/17 12:32
b153328,grumpy,oxycodone,0.006772461,9.92E-07,0.997163209,TRUE,Frank,9/18/17 0:49,9/18/17 12:12,9/18/17 12:32
b402962,dopey,morphine,0.007062207,7.92E-06,0.988770702,TRUE,Charles,9/17/17 21:12,9/18/17 13:33,9/18/17 13:56
b402962,dopey,hydromorphone,0.006575156,2.16E-05,0.995675187,TRUE,Charles,9/17/17 21:12,9/18/17 13:33,9/18/17 13:56
b402962,dopey,oxymorphone,0.006898183,-2.95E-05,0.992486827,TRUE,Charles,9/17/17 21:12,9/18/17 13:33,9/18/17 13:56
b402962,dopey,codeine,0.006764499,-1.78E-05,0.996567341,TRUE,Charles,9/17/17 21:12,9/18/17 13:33,9/18/17 13:56
b402962,dopey,hydrocodone,0.007147484,1.40E-05,0.997782683,TRUE,Charles,9/17/17 21:12,9/18/17 13:33,9/18/17 13:56
b402962,dopey,oxycodone,0.007206517,6.10E-06,0.982338368,TRUE,Charles,9/17/17 21:12,9/18/17 13:33,9/18/17 13:56
b223207,sleepy,morphine,0.006754125,4.06E-05,0.987061473,TRUE,Frank,9/17/17 21:00,9/18/17 13:34,9/18/17 13:51
b223207,sleepy,hydromorphone,0.007694174,-3.52E-05,0.995726502,TRUE,Frank,9/17/17 21:00,9/18/17 13:34,9/18/17 13:51
b223207,sleepy,oxymorphone,0.001395688,5.35E-06,0.988768582,TRUE,Frank,9/17/17 21:00,9/18/17 13:34,9/18/17 13:51
b223207,sleepy,codeine,0.006457546,-1.54E-05,0.982783161,TRUE,Frank,9/17/17 21:00,9/18/17 13:34,9/18/17 13:51
b223207,sleepy,hydrocodone,0.0070365,-5.08E-05,0.984029691,TRUE,Frank,9/17/17 21:00,9/18/17 13:34,9/18/17 13:51
b223207,sleepy,oxycodone,0.007305881,4.42E-07,0.988887973,TRUE,Frank,9/17/17 21:00,9/18/17 13:34,9/18/17 13:51
b604013,sneezy,morphine,0.007016142,1.53E-06,0.991114643,TRUE,Charles,9/17/17 21:14,9/18/17 9:39,9/18/17 10:17
b604013,sneezy,hydromorphone,0.006914151,4.67E-05,0.990833053,TRUE,Charles,9/17/17 21:14,9/18/17 9:39,9/18/17 10:17
b604013,sneezy,oxymorphone,0.00643075,-1.45E-05,0.990251265,TRUE,Charles,9/17/17 21:14,9/18/17 9:39,9/18/17 10:17
b604013,sneezy,codeine,0.006865029,3.55E-06,0.986140743,TRUE,Charles,9/17/17 21:14,9/18/17 9:39,9/18/17 10:17
b604013,sneezy,hydrocodone,0.007172161,-4.19E-05,0.988290892,TRUE,Charles,9/17/17 21:14,9/18/17 9:39,9/18/17 10:17
b604013,sneezy,oxycodone,0.007291597,-4.35E-06,0.994624763,TRUE,Charles,9/17/17 21:14,9/18/17 9:39,9/18/17 10:17
b513758,dopey,morphine,0.006405464,-4.32E-05,0.987339304,TRUE,Alice,9/18/17 0:53,9/18/17 11:01,9/18/17 11:41
b513758,dopey,hydromorphone,0.006838526,4.39E-05,0.994149467,TRUE,Alice,9/18/17 0:53,9/18/17 11:01,9/18/17 11:41
b513758,dopey,oxymorphone,0.007075758,-8.00E-05,0.987089981,TRUE,Alice,9/18/17 0:53,9/18/17 11:01,9/18/17 11:41
b513758,dopey,codeine,0.007143215,-2.59E-05,0.986294529,TRUE,Alice,9/18/17 0:53,9/18/17 11:01,9/18/17 11:41
b513758,dopey,hydrocodone,0.007263053,4.15E-05,0.982271556,TRUE,Alice,9/18/17 0:53,9/18/17 11:01,9/18/17 11:41
b513758,dopey,oxycodone,0.00673592,7.75E-05,0.983163955,TRUE,Alice,9/18/17 0:53,9/18/17 11:01,9/18/17 11:41
b600060,doc,morphine,0.007314276,5.26E-05,0.984387985,TRUE,Charles,9/17/17 20:04,9/18/17 9:37,9/18/17 10:08
b600060,doc,hydromorphone,0.008441664,-6.36E-05,0.989967866,TRUE,Charles,9/17/17 20:04,9/18/17 9:37,9/18/17 10:08
b600060,doc,oxymorphone,0.008940215,-3.19E-05,0.982147447,TRUE,Charles,9/17/17 20:04,9/18/17 9:37,9/18/17 10:08
b600060,doc,codeine,0.007674284,9.72E-06,0.98494377,TRUE,Charles,9/17/17 20:04,9/18/17 9:37,9/18/17 10:08
b600060,doc,hydrocodone,0.008627584,-3.99E-05,0.984619701,TRUE,Charles,9/17/17 20:04,9/18/17 9:37,9/18/17 10:08
b600060,doc,oxycodone,0.008463928,2.83E-05,0.982930661,TRUE,Charles,9/17/17 20:04,9/18/17 9:37,9/18/17 10:08
b871642,sneezy,morphine,0.007248192,-7.32E-05,0.987442305,TRUE,Frank,9/17/17 20:39,9/18/17 11:06,9/18/17 11:44
b871642,sneezy,hydromorphone,0.007328073,5.01E-05,0.981172138,TRUE,Frank,9/17/17 20:39,9/18/17 11:06,9/18/17 11:44
b871642,sneezy,oxymorphone,0.006681092,-1.22E-05,0.988589639,TRUE,Frank,9/17/17 20:39,9/18/17 11:06,9/18/17 11:44
b871642,sneezy,codeine,0.006935512,-5.00E-06,0.983487002,TRUE,Frank,9/17/17 20:39,9/18/17 11:06,9/18/17 11:44
b871642,sneezy,hydrocodone,0.006714565,-2.70E-05,0.987391227,TRUE,Frank,9/17/17 20:39,9/18/17 11:06,9/18/17 11:44
b871642,sneezy,oxycodone,0.007454152,-3.60E-05,0.987301108,TRUE,Frank,9/17/17 20:39,9/18/17 11:06,9/18/17 11:44
b330919,dopey,morphine,0.007089287,-1.66E-05,0.989546662,TRUE,Charles,9/17/17 21:27,9/18/17 13:05,9/18/17 13:40
b330919,dopey,hydromorphone,0.007068043,2.36E-05,0.997112449,TRUE,Charles,9/17/17 21:27,9/18/17 13:05,9/18/17 13:40
b330919,dopey,oxymorphone,0.007644079,1.36E-05,0.985211047,TRUE,Charles,9/17/17 21:27,9/18/17 13:05,9/18/17 13:40
b330919,dopey,codeine,0.006960432,-6.79E-06,0.99260736,TRUE,Charles,9/17/17 21:27,9/18/17 13:05,9/18/17 13:40
b330919,dopey,hydrocodone,0.006623609,-1.66E-05,0.982616082,TRUE,Charles,9/17/17 21:27,9/18/17 13:05,9/18/17 13:40
b330919,dopey,oxycodone,0.007104441,1.75E-05,0.981455639,TRUE,Charles,9/17/17 21:27,9/18/17 13:05,9/18/17 13:40
b321723,doc,morphine,0.007470721,5.42E-05,0.981122879,TRUE,Dave,9/18/17 1:25,9/18/17 11:35,9/18/17 12:13
b321723,doc,hydromorphone,0.007914823,1.16E-05,0.981739352,TRUE,Dave,9/18/17 1:25,9/18/17 11:35,9/18/17 12:13
b321723,doc,oxymorphone,0.008091976,2.07E-05,0.98271677,TRUE,Dave,9/18/17 1:25,9/18/17 11:35,9/18/17 12:13
b321723,doc,codeine,0.006916754,2.38E-05,0.987886953,TRUE,Dave,9/18/17 1:25,9/18/17 11:35,9/18/17 12:13
b321723,doc,hydrocodone,0.007708478,-1.60E-05,0.990988412,TRUE,Dave,9/18/17 1:25,9/18/17 11:35,9/18/17 12:13
b321723,doc,oxycodone,0.00832211,7.16E-05,0.988341625,TRUE,Dave,9/18/17 1:25,9/18/17 11:35,9/18/17 12:13
b179448,happy,morphine,0.00722861,-1.34E-06,0.998533428,TRUE,Alice,9/17/17 20:26,9/18/17 13:19,9/18/17 13:57
b179448,happy,hydromorphone,0.006698122,-3.78E-05,0.985049783,TRUE,Alice,9/17/17 20:26,9/18/17 13:19,9/18/17 13:57
b179448,happy,oxymorphone,0.007315455,-8.38E-06,0.98443827,TRUE,Alice,9/17/17 20:26,9/18/17 13:19,9/18/17 13:57
b179448,happy,codeine,0.007398281,-3.18E-05,0.983782654,TRUE,Alice,9/17/17 20:26,9/18/17 13:19,9/18/17 13:57
b179448,happy,hydrocodone,0.007405093,1.15E-05,0.991660574,TRUE,Alice,9/17/17 20:26,9/18/17 13:19,9/18/17 13:57
b179448,happy,oxycodone,0.007088496,2.64E-06,0.983451289,TRUE,Alice,9/17/17 20:26,9/18/17 13:19,9/18/17 13:57
b768001,bashful,morphine,0.006988835,-2.90E-05,0.987962502,TRUE,Charles,9/18/17 23:31,9/19/17 12:17,9/19/17 12:47
b768001,bashful,hydromorphone,0.007196315,-1.03E-05,0.993309113,TRUE,Charles,9/18/17 23:31,9/19/17 12:17,9/19/17 12:47
b768001,bashful,oxymorphone,0.006774848,1.26E-05,0.990979531,TRUE,Charles,9/18/17 23:31,9/19/17 12:17,9/19/17 12:47
b768001,bashful,codeine,0.007413543,2.69E-05,0.994093707,TRUE,Charles,9/18/17 23:31,9/19/17 12:17,9/19/17 12:47
b768001,bashful,hydrocodone,0.006844479,-3.91E-06,0.991585013,TRUE,Charles,9/18/17 23:31,9/19/17 12:17,9/19/17 12:47
b768001,bashful,oxycodone,0.007449801,2.53E-05,0.993280909,TRUE,Charles,9/18/17 23:31,9/19/17 12:17,9/19/17 12:47
b854533,doc,morphine,0.009084352,6.20E-05,0.984223571,TRUE,Frank,9/18/17 20:04,9/19/17 10:37,9/19/17 11:21
b854533,doc,hydromorphone,0.007664144,-3.07E-05,0.993510601,TRUE,Frank,9/18/17 20:04,9/19/17 10:37,9/19/17 11:21
b854533,doc,oxymorphone,0.008206307,3.86E-06,0.993343017,TRUE,Frank,9/18/17 20:04,9/19/17 10:37,9/19/17 11:21
b854533,doc,codeine,0.009615863,-3.73E-05,0.983543965,TRUE,Frank,9/18/17 20:04,9/19/17 10:37,9/19/17 11:21
b854533,doc,hydrocodone,0.010995683,0,1,TRUE,Frank,9/18/17 20:04,9/19/17 10:37,9/19/17 11:21
b854533,doc,oxycodone,0.008077123,4.35E-05,0.989799754,TRUE,Frank,9/18/17 20:04,9/19/17 10:37,9/19/17 11:21
b782909,sneezy,morphine,0.007035838,-3.24E-05,0.988238191,TRUE,Elizabeth,9/18/17 20:12,9/19/17 12:04,9/19/17 12:21
b782909,sneezy,hydromorphone,0.007097427,-5.47E-05,0.98664901,TRUE,Elizabeth,9/18/17 20:12,9/19/17 12:04,9/19/17 12:21
b782909,sneezy,oxymorphone,0.007151335,-2.52E-06,0.995202238,TRUE,Elizabeth,9/18/17 20:12,9/19/17 12:04,9/19/17 12:21
b782909,sneezy,codeine,0.006645592,-9.18E-06,0.986405124,TRUE,Elizabeth,9/18/17 20:12,9/19/17 12:04,9/19/17 12:21
b782909,sneezy,hydrocodone,0.007013597,3.84E-05,0.990642428,TRUE,Elizabeth,9/18/17 20:12,9/19/17 12:04,9/19/17 12:21
b782909,sneezy,oxycodone,0.007030797,4.15E-05,0.989906654,TRUE,Elizabeth,9/18/17 20:12,9/19/17 12:04,9/19/17 12:21
b211256,grumpy,morphine,0.007532584,4.97E-05,0.98208494,TRUE,Alice,9/19/17 0:58,9/19/17 9:04,9/19/17 9:33
b211256,grumpy,hydromorphone,0.007119825,3.34E-05,0.995907359,TRUE,Alice,9/19/17 0:58,9/19/17 9:04,9/19/17 9:33
b211256,grumpy,oxymorphone,0.006477391,-3.89E-05,0.98191344,TRUE,Alice,9/19/17 0:58,9/19/17 9:04,9/19/17 9:33
b211256,grumpy,codeine,0.00719087,2.11E-05,0.99562636,TRUE,Alice,9/19/17 0:58,9/19/17 9:04,9/19/17 9:33
b211256,grumpy,hydrocodone,0.006216655,-2.39E-05,0.990686064,TRUE,Alice,9/19/17 0:58,9/19/17 9:04,9/19/17 9:33
b211256,grumpy,oxycodone,0.007177511,4.63E-05,0.991407815,TRUE,Alice,9/19/17 0:58,9/19/17 9:04,9/19/17 9:33
