batch_name,sample_name,sample_type,morphine,hydromorphone,oxymorphone,codeine,hydrocodone,oxycodone
b142859,s859038,unknown,0,108.346154727042,126.800404076089,0,0,443.494819775224
b142859,s859039,unknown,211.065745428205,36.4950861036777,128.381344071391,0,0,363.434940651059
b142859,s859040,unknown,0,62.8543578460813,0,0,0,0
b142859,s859041,unknown,0,0,128.676826388523,0,0,371.05104085058
b142859,s859042,qc,408.382406171505,383.035090790334,404.754712936704,387.707586798218,447.862550059047,382.453043650141
b142859,s859043,unknown,148.420856893063,487.728487402201,0,488.454736284912,252.880150042474,75.6397189944983
b142859,s859044,unknown,197.135045491159,0,0,0,453.952251039445,392.851339802146
b142859,s859045,unknown,176.516365669668,0,0,0,22.4642247706652,0
b142859,s859046,unknown,0,0,265.571897698248,0,0,284.33859616518
b142859,s859047,unknown,0,351.917501948774,0,418.627951927483,0,0
b142859,s859048,unknown,320.588027946651,336.631578803062,286.042888326854,0,308.912017047405,0
b142859,s859049,unknown,0,0,363.832986672497,420.034251101315,0,0
b142859,s859050,unknown,0,0,412.796068854468,142.480841614306,293.66111304611,462.307842858136
b142859,s859051,unknown,104.792633801699,460.801200792193,48.7874810562757,258.93751733005,0,434.070012159646
b142859,s859052,unknown,0,0,0,82.7098881825805,441.145789287984,0
b729008,s008001,blank,0,0,0,0,0,0
b729008,s008002,standard,0,0,0,0,0,0
b729008,s008003,standard,18.5010953800961,19.0750751834923,22.3767673586769,21.3964292510547,21.8332643661433,18.9737519686968
b729008,s008004,standard,51.7174410111981,55.11578910378,35.7061164201285,51.9116221197579,48.4479900973924,47.1256777493401
b729008,s008005,standard,101.912750396409,109.009752334433,82.8575562155739,72.7450616079633,93.0164432533341,95.5811033979395
b729008,s008006,standard,217.729896992695,167.121667087509,215.372082840043,189.717731974019,185.908488391919,186.731211286958
b729008,s008007,standard,286.792301030381,296.808525954867,266.028192524417,309.130303552438,316.321702657146,371.050215619201
b729008,s008008,standard,488.422542537867,514.431423392511,544.482506981072,592.736236963795,512.632214864116,491.248852050085
b729008,s008009,blank,0,0,0,0,0,0
b729008,s008010,unknown,0,0,417.794510508382,0,354.682020582259,0
b729008,s008011,unknown,144.415292330086,0,424.149112917437,228.912925049663,0,96.0426385700703
b729008,s008012,unknown,197.699301466346,0,0,272.552028410137,350.885585285723,0
b729008,s008013,unknown,0,0,0,114.939368702471,0,0
b729008,s008014,unknown,0,0,301.799738157447,0,0,0
b729008,s008015,unknown,0,0,0,0,0,0
b729008,s008016,unknown,245.151481442153,0,0,29.8075123503804,0,141.411553509533
b729008,s008017,unknown,313.975980840623,0,158.116219362978,0,0,0
b729008,s008018,unknown,85.0743637233973,0,20.59694439115,0,0,208.309388533235
b729008,s008019,unknown,73.6790991947055,0,37.2619588406306,0,84.7266735509038,388.490400984883
b729008,s008020,qc,44.0891501430681,46.1745781008476,31.7028933821912,45.9523646775886,44.874286518447,40.2553375685843
b729008,s008021,unknown,248.692375645041,441.582827754319,0,0,293.303190134466,312.429891750216
b729008,s008022,unknown,0,227.886178903282,121.127997531461,279.373369626701,176.828917786479,0
b729008,s008023,unknown,71.2608338519931,436.422302536666,193.042580156132,198.041931986809,187.05265454948,0
b729008,s008024,unknown,0,112.987321689725,0,0,169.305671304464,0
b729008,s008025,unknown,0,107.017080150545,0,301.447501331568,201.454106979072,0
b729008,s008026,unknown,417.760554142296,138.262120448053,278.527879087767,0,229.812279567122,0
b729008,s008027,unknown,405.539112128317,0,131.567098995449,35.264963246882,357.983215376735,0
b729008,s008028,unknown,255.334126651287,0,374.80610270463,166.183867901564,0,216.567835882306
b729008,s008029,unknown,367.155709154904,265.722743719816,0,0,0,0
b729008,s008030,unknown,0,167.2652573511,259.708653054151,0,222.931056581438,352.719065696001
b729008,s008031,qc,255.264127871524,247.486640391572,231.649114746621,265.742230386115,287.03326811321,292.89078483141
b729008,s008032,unknown,133.120581693947,0,53.5766511282538,45.0941376760602,0,0
b729008,s008033,unknown,0,433.898362182081,345.633757717327,0,0,0
b729008,s008034,unknown,0,499.476961418986,177.318799343057,0,0,0
b729008,s008035,unknown,257.707853019238,0,0,56.4998701959848,463.985744640231,0
b729008,s008036,unknown,257.712159529328,418.349488899112,196.153028985169,0,0,0
b729008,s008037,unknown,360.462178997696,0,0,0,176.870382390916,0
b729008,s008038,unknown,0,406.272196508944,0,0,221.083513796329,0
b729008,s008039,unknown,215.50891160965,349.026848077774,0,66.5413418039679,333.710669837892,0
b729008,s008040,unknown,444.514106363058,0,462.38185321153,243.046513088047,452.030385024846,0
b729008,s008041,unknown,184.212468340993,0,440.491284613357,0,294.267823584378,0
b729008,s008042,qc,407.923497376463,391.711969026533,364.237222695865,395.163116448348,408.914387394466,468.781495721671
b729008,s008043,unknown,419.426377601922,189.378673695028,111.266194572438,0,0,209.723991043866
b729008,s008044,unknown,430.606033876538,372.931570224464,0,261.784585081041,257.609773464501,0
b729008,s008045,unknown,190.198161303997,0,0,0,332.60503847152,432.382895760238
b729008,s008046,unknown,0,0,261.798815333963,123.821554146707,0,328.021455183625
b729008,s008047,unknown,0,0,0,307.620991058648,0,0
b729008,s008048,unknown,130.319730862975,0,0,0,218.079822026193,435.45135371387
b729008,s008049,unknown,0,133.750192932785,0,0,345.682728663087,0
b729008,s008050,unknown,161.053518764675,0,0,0,454.29721608758,389.965683110058
b729008,s008051,unknown,285.360893197358,0,298.937880222138,0,467.31530547142,268.271899409592
b729008,s008052,unknown,140.778048709035,38.931081853807,352.983613626238,347.808035090566,451.097530052066,446.684742905199
b607513,s513001,blank,0,0,0,0,0,0
b607513,s513002,standard,0,0,0,0,0,0
b607513,s513003,standard,20.9588016942557,17.0458345652077,17.7316825618302,21.0361964070856,16.0467955343997,20.0530860829248
b607513,s513004,standard,47.5538395226422,52.0889222800538,50.8254451941005,47.5217855642228,56.0407253693832,50.6995579410483
b607513,s513005,standard,108.00654557257,122.528770591277,88.9055254694639,105.074633132685,97.2079279635349,100.956561500806
b607513,s513006,standard,200.431142401238,187.326506473109,231.759992467994,193.500552752626,213.265852033215,215.89662309527
b607513,s513007,standard,226.937461680434,285.165980715756,307.225579059208,256.016491281042,289.611195526315,278.837740296339
b607513,s513008,standard,581.151875750518,496.728159403856,512.48324373059,563.058534500572,536.533262168272,482.423336113632
b607513,s513009,blank,0,0,0,0,0,0
b607513,s513010,unknown,0,0,0,292.535502240062,0,0
b607513,s513011,unknown,494.802863299847,0,68.9688267931342,380.033099576831,377.797108329833,0
b607513,s513012,unknown,0,297.93044179678,232.051557861269,0,0,0
b607513,s513013,unknown,0,0,180.333007499576,0,0,0
b607513,s513014,unknown,0,0,0,0,179.038443900645,158.212405405939
b607513,s513015,unknown,153.423759527504,315.778665021062,378.294728510082,0,27.0275685563684,209.836846552789
b607513,s513016,unknown,128.361980803311,0,474.984064586461,149.596687816083,0,0
b607513,s513017,unknown,291.612496115267,0,388.079850226641,293.358819931746,31.5286721289158,0
b607513,s513018,unknown,41.0868318006396,0,183.215508572757,310.379597656429,0,290.951179377735
b607513,s513019,unknown,0,0,175.007041282952,394.889137931168,0,470.095264241099
b607513,s513020,qc,36.5854712808434,36.0359461252788,36.8694772790155,39.0781701657482,36.3300790986586,38.4929966592678
b607513,s513021,unknown,356.439334861934,0,0,0,0,344.531535059214
b607513,s513022,unknown,356.367012783885,401.286246217787,351.763509847224,0,0,0
b607513,s513023,unknown,0,152.939371466637,409.419499896467,0,427.664481289685,0
b607513,s513024,unknown,444.432703889906,343.224945664406,0,57.6656849682331,0,94.2612947151065
b607513,s513025,unknown,0,469.477872475982,0,0,0,191.102617159486
b607513,s513026,unknown,0,79.6813869848847,39.7683257982135,267.060637176037,0,461.672274544835
b607513,s513027,unknown,0,40.5566810071468,0,0,0,0
b607513,s513028,unknown,149.648009873927,406.890157349408,335.43971452862,0,475.922025814652,440.032519549131
b607513,s513029,unknown,397.66603037715,496.729672066867,58.0808237567544,0,270.829179510474,0
b607513,s513030,unknown,0,0,254.323976784945,0,0,223.855241537094
b607513,s513031,qc,294.856267623334,230.188685641805,258.97699615556,262.511025601719,272.049237892204,226.31431870228
b607513,s513032,unknown,0,443.897893093526,490.863134898245,473.13388697803,24.5691969245672,289.258191399276
b607513,s513033,unknown,412.239523716271,0,208.889444060624,489.90225519985,0,0
b607513,s513034,unknown,0,0,413.836974091828,169.280972070992,0,0
b607513,s513035,unknown,249.182066768408,36.7774034664035,61.3174281641841,0,264.743937142193,196.352035142481
b607513,s513036,unknown,0,305.547104030848,113.12442805618,0,0,0
b607513,s513037,unknown,0,492.47328184545,0,174.658793099225,0,0
b607513,s513038,unknown,487.723523415625,0,0,0,122.471564263105,392.333908043802
b607513,s513039,unknown,0,213.888885974884,0,0,0,399.604925177991
b607513,s513040,unknown,46.5797811746597,0,100.743735693395,155.437406264246,261.550283059478,84.226624853909
b607513,s513041,unknown,0,437.350768409669,0,79.0778693929315,0,222.475198730826
b607513,s513042,qc,400.210941058152,337.65221048897,416.604407944905,431.781302402699,394.504676064336,452.645947286536
b607513,s513043,unknown,0,0,0,0,197.359974198043,0
b607513,s513044,unknown,0,0,406.886042952538,262.05204769969,0,0
b607513,s513045,unknown,486.046521067619,107.854149639606,471.510722488165,209.487835168839,0,0
b607513,s513046,unknown,0,0,0,484.456512257457,426.470484770834,183.649173378944
b607513,s513047,unknown,0,0,197.94536229223,0,0,399.808525964618
b607513,s513048,unknown,0,0,0,0,265.127030014992,415.851729027927
b607513,s513049,unknown,0,0,0,0,331.314519867301,99.3467992171645
b607513,s513050,unknown,235.506824664772,0,0,286.537456475198,0,334.539494998753
b607513,s513051,unknown,230.610992126167,224.467091187835,382.433559410274,0,297.723319493234,0
b607513,s513052,unknown,0,0,0,0,0,0
b275081,s081001,blank,0,0,0,0,0,0
b275081,s081002,standard,0,0,0,0,0,0
b275081,s081003,standard,15.6115505447264,16.8692511146529,19.4858776123414,23.4239366267371,21.4133385478624,17.8007895185415
b275081,s081004,standard,53.5343646542825,50.938685003899,41.8546163691956,37.785102414357,47.2065376103093,45.6653154393844
b275081,s081005,standard,109.166808630914,119.627289351281,110.528159959481,103.437790694684,91.5116076908863,95.7606808797283
b275081,s081006,standard,223.022434217404,190.748814394179,194.93265221455,186.340455098293,198.082860926544,215.606778979606
b275081,s081007,standard,219.98159829804,265.244241902361,336.09703736443,316.287715823272,299.510102874735,326.013413654231
b275081,s081008,standard,470.977461140934,551.799652848903,494.172736725017,526.364275930067,540.652464638331,537.151066371245
b275081,s081009,blank,0,0,0,0,0,0
b275081,s081010,unknown,0,0,469.330111593008,188.572325669229,0,136.539879404008
b275081,s081011,unknown,337.570104650869,250.518516972661,176.265962794423,0,0,0
b275081,s081012,unknown,0,144.184039086103,0,196.85974702239,243.890522904694,0
b275081,s081013,unknown,0,0,0,310.833773650229,0,285.521413683891
b275081,s081014,unknown,0,0,0,0,223.177907764912,0
b275081,s081015,unknown,0,0,223.142518699169,0,71.6670856997371,0
b275081,s081016,unknown,0,0,430.277118273079,0,0,75.839637555182
b275081,s081017,unknown,43.1627193200282,0,23.6841722205281,0,0,0
b275081,s081018,unknown,0,281.496393941343,181.68922893703,310.649789087474,0,0
b275081,s081019,unknown,0,102.460068278015,386.847750805318,0,413.431115075946,289.193172976375
b275081,s081020,qc,40.6992447632682,46.0338333613481,33.9454988804481,41.2675561065172,34.0793807055995,42.5638721113214
b275081,s081021,unknown,276.535136837867,0,480.589339844882,0,412.795633487403,0
b275081,s081022,unknown,0,0,229.941568188369,0,0,421.965378895402
b275081,s081023,unknown,455.359641841922,0,0,0,452.672522068024,0
b275081,s081024,unknown,208.792862184498,72.4708291888237,56.0687838867307,0,296.276960633695,0
b275081,s081025,unknown,0,0,0,93.3605444431305,0,0
b275081,s081026,unknown,0,146.192026250064,279.946715384722,0,0,0
b275081,s081027,unknown,76.6955230855714,0,38.9429242536426,0,0,0
b275081,s081028,unknown,0,131.337149292231,0,344.997824467719,370.686408057809,261.551233679056
b275081,s081029,unknown,414.175687071205,0,349.120622351766,107.181250341237,0,254.932455793023
b275081,s081030,unknown,83.6927323669247,486.152489110827,253.16067636013,396.577986031771,176.120553426445,0
b275081,s081031,qc,250.59380205424,234.092272175347,254.551857721686,216.2928126998,192.441381059815,291.876797393359
b275081,s081032,unknown,28.6761520515559,0,92.6387695968151,254.612357728183,370.418069027364,375.959765538573
b275081,s081033,unknown,371.465396536551,0,0,22.20074724406,0,0
b275081,s081034,unknown,0,0,224.822337254882,0,0,0
b275081,s081035,unknown,0,0,0,252.845682986081,433.528987132013,26.1800466105342
b275081,s081036,unknown,187.17264877676,140.362629070878,197.58306324482,0,125.032058767974,314.626762196422
b275081,s081037,unknown,0,462.042075395584,238.470947258174,223.047812469304,256.102390214801,0
b275081,s081038,unknown,0,0,0,0,0,27.1446610614657
b275081,s081039,unknown,170.826443317374,0,315.686388872564,387.516191937029,0,0
b275081,s081040,unknown,54.2218777100249,78.1727323681116,387.915047816932,349.88795183599,183.030663356185,170.473648048937
b275081,s081041,unknown,0,0,318.601289466023,0,0,238.167845569551
b275081,s081042,qc,430.621489725406,405.541601024034,387.302916227724,440.617972650256,328.507567734938,410.036706961815
b275081,s081043,unknown,46.1957050918824,396.554765924811,392.467892095447,0,0,0
b275081,s081044,unknown,287.597234705734,0,24.6003207191825,285.432578474283,0,276.412158347666
b275081,s081045,unknown,202.956431965691,0,0,0,0,431.020356826484
b275081,s081046,unknown,0,428.005482591689,0,0,22.9525655135512,0
b275081,s081047,unknown,98.8973789360454,226.781041063368,262.167924270034,406.300512142479,0,0
b275081,s081048,unknown,82.0097163564287,0,202.66052916646,420.812997184694,287.528881058097,0
b275081,s081049,unknown,0,0,84.6456222236156,245.249748080969,0,391.263226531446
b275081,s081050,unknown,0,0,0,0,0,442.892988622189
b275081,s081051,unknown,356.77756873804,0,0,0,83.1662136316299,419.37966324389
b275081,s081052,unknown,389.339776602062,422.489432804286,0,0,0,0
b179232,s232001,blank,0,0,0,0,0,0
b179232,s232002,standard,0,0,0,0,0,0
b179232,s232003,standard,20.8441589644357,22.1815570111212,18.4491458704123,22.8270105276495,21.5964301567263,19.0526436718579
b179232,s232004,standard,50.5020435641275,45.0329539575861,53.2623034698072,49.4316031414138,46.6693592805723,45.4158980239869
b179232,s232005,standard,93.0594043728994,83.4738084481187,104.793407769134,90.884479422244,81.1485750425434,106.36839330107
b179232,s232006,standard,215.147285071014,194.299844635124,200.514484012752,197.909649017242,238.608705220595,191.186758060622
b179232,s232007,standard,264.210037530948,313.811215724567,273.327439380188,285.155461693733,267.395017106658,320.083919302095
b179232,s232008,standard,530.36029315422,568.99418844343,525.349337363759,510.553082917412,545.472653167486,526.242867469956
b179232,s232009,blank,0,0,0,0,0,0
b179232,s232010,unknown,0,360.763879232109,161.199578233063,0,0,0
b179232,s232011,unknown,0,0,245.830218121409,373.024846613407,0,406.236017085612
b179232,s232012,unknown,204.085024669766,465.055833384395,0,0,0,338.609082773328
b179232,s232013,unknown,0,331.1357903108,293.444200120866,483.755886293948,0,0
b179232,s232014,unknown,0,0,0,481.110854707658,273.960173726082,459.638193063438
b179232,s232015,unknown,0,0,0,426.274704970419,0,237.178056240082
b179232,s232016,unknown,0,56.363078430295,0,70.9024262428284,0,0
b179232,s232017,unknown,107.612420246005,364.56410381943,408.65969490259903,0,124.162748791277,0
b179232,s232018,unknown,418.743464834988,0,0,0,278.315067179501,218.389192260802
b179232,s232019,unknown,493.894961364567,178.714274913073,440.365363918245,416.64412856102,279.262582436204,0
b179232,s232020,qc,36.2168882115217,47.0416319525564,32.7876752164927,41.2802210852337,48.1173454661436,27.7353419018353
b179232,s232021,unknown,158.069418743253,0,102.198493890464,0,25.4402816295624,0
b179232,s232022,unknown,464.330078139901,309.85185470432,0,0,443.374625407159,0
b179232,s232023,unknown,0,0,340.402790829539,0,48.3461452275515,263.611551970243
b179232,s232024,unknown,115.665935203433,143.703994192183,0,424.504064917564,0,185.315684713423
b179232,s232025,unknown,0,241.285612471402,140.577620081604,318.997768573463,0,0
b179232,s232026,unknown,0,362.196447849274,0,171.961397081614,201.067788079381,396.540436781943
b179232,s232027,unknown,276.001950576901,0,0,0,87.9136135056615,0
b179232,s232028,unknown,0,0,0,95.2771634981036,450.585294850171,0
b179232,s232029,unknown,239.47187256068,182.128228768706,0,0,476.539118625224,0
b179232,s232030,unknown,0,0,0,0,122.492012307048,187.401517182589
b179232,s232031,qc,222.561986649145,242.535773031777,242.595582436007,211.191858789689,231.693913175312,233.981141375036
b179232,s232032,unknown,327.39549588412,0,245.288138203323,143.159344047308,0,0
b179232,s232033,unknown,286.809031032026,20.6259939447045,0,0,0,302.130409516394
b179232,s232034,unknown,386.324892938137,98.5591229423881,0,333.975472822785,30.8863743767142,228.821403160691
b179232,s232035,unknown,0,355.308056212962,0,0,432.975874170661,114.057993032038
b179232,s232036,unknown,236.038750074804,185.060761757195,401.312398202717,320.811572633684,271.264389827847,226.677591837943
b179232,s232037,unknown,312.827709838748,376.287346854806,0,0,0,381.881816387177
b179232,s232038,unknown,0,0,385.933639891446,0,195.781592316926,341.649304553866
b179232,s232039,unknown,0,64.1784906759858,430.492226965725,0,0,0
b179232,s232040,unknown,0,0,0,156.734013929963,26.3325921073556,163.203046992421
b179232,s232041,unknown,0,0,0,0,0,125.882550254464
b179232,s232042,qc,363.499244364481,420.9259280812,402.766893973986,364.291780120631,430.307093756687,396.095371237785
b179232,s232043,unknown,40.3903141990304,0,0,281.958074755967,0,470.06341278553
b179232,s232044,unknown,0,0,369.663023501635,218.09891153127,0,290.030638761818
b179232,s232045,unknown,482.526939697564,173.767302148044,0,0,0,467.910806387663
b179232,s232046,unknown,0,99.1563809290528,335.686626285315,269.227584451437,0,275.141144655645
b179232,s232047,unknown,0,0,0,0,77.5869077444077,202.118724398315
b179232,s232048,unknown,0,269.211050085723,0,261.806020624936,450.115010067821,450.364680141211
b179232,s232049,unknown,35.9935212880373,408.439748287201,0,434.952024742961,98.043462112546,373.236825168133
b179232,s232050,unknown,183.760406933725,303.827702105045,0,0,201.248969063163,0
b179232,s232051,unknown,474.768896885216,226.77457023412,0,310.759025290608,243.814345598221,0
b179232,s232052,unknown,0,0,0,151.607384234667,0,397.153399549425
b745808,s808001,blank,0,0,0,0,0,0
b745808,s808002,standard,0,0,0,0,0,0
b745808,s808003,standard,16.3313425355111,21.9775410415659,21.5829749280543,20.8465601541683,19.2898027956921,18.3595874988356
b745808,s808004,standard,46.8580373600994,50.2315438891832,47.2310190260465,60.3789962300605,43.6954468671284,46.3735047502968
b745808,s808005,standard,143.520933045412,99.7729297263915,98.4292402389517,103.792006217377,91.3210130407348,91.950871887945
b745808,s808006,standard,223.983760741782,215.195455873131,194.840239753258,182.926792674094,228.032237748109,200.742788540117
b745808,s808007,standard,296.52575397568,266.334543701078,303.09137962485,244.015777203031,301.60713664892,300.570068021063
b745808,s808008,standard,568.967071197306,467.501840585772,503.716336585525,492.076059068018,551.436240780936,614.713820867687
b745808,s808009,blank,0,0,0,0,0,0
b745808,s808010,unknown,379.023280794386,0,384.079993069172,54.8951885849237,0,0
b745808,s808011,unknown,0,0,22.0596679672599,212.816333062947,0,72.2620655968785
b745808,s808012,unknown,396.208765084601,431.703721322119,356.500598862767,364.563102461398,313.944495730102,121.318940930068
b745808,s808013,unknown,377.778695163634,0,0,0,0,253.134386911988
b745808,s808014,unknown,441.211783442183,0,291.335125304759,0,274.919455498457,417.470954693854
b745808,s808015,unknown,308.779389717943,0,0,477.578161023557,345.849692039192,0
b745808,s808016,unknown,0,466.711727082729,0,0,0,83.9205894991755
b745808,s808017,unknown,0,0,302.384970262647,0,0,0
b745808,s808018,unknown,102.996851417696,497.864508330822,0,0,0,488.741201013327
b745808,s808019,unknown,0,0,0,249.604639187455,0,466.829878166318
b745808,s808020,qc,46.0750136143431,32.8027173459873,41.0599964118468,31.0067946486296,42.7797661108617,44.9184668691922
b745808,s808021,unknown,110.527199473616,0,152.101706080139,148.420259654522,0,0
b745808,s808022,unknown,168.311794191924,0,259.426387362182,261.725904941559,0,0
b745808,s808023,unknown,0,0,0,279.477864466608,120.581196546555,0
b745808,s808024,unknown,0,0,139.42688267678,79.4011904671788,0,0
b745808,s808025,unknown,536.176105751537,0,161.237113513052,360.151770748198,428.049191534519,0
b745808,s808026,unknown,114.235597639577,153.74284427613,285.003840215504,0,437.820726074278,0
b745808,s808027,unknown,0,102.735311985016,417.84109942615,239.806879125535,89.684486463666,0
b745808,s808028,unknown,0,489.286950193346,0,102.440720833838,206.504394635558,0
b745808,s808029,unknown,0,163.112963214517,418.362583108246,216.347166411579,233.966585695744,0
b745808,s808030,unknown,353.29318318476,0,0,0,365.786296613514,369.317794144154
b745808,s808031,qc,218.275271375451,223.902136734109,233.832092591067,254.954877546335,232.963065462755,273.824785382741
b745808,s808032,unknown,0,0,396.348296515644,0,212.825261689723,311.818560101092
b745808,s808033,unknown,411.500175332745,361.502347588539,0,0,150.331529043615,0
b745808,s808034,unknown,0,0,0,0,0,411.077234372497
b745808,s808035,unknown,482.519946052385,0,0,0,135.724870190024,132.938203215599
b745808,s808036,unknown,0,432.416063509881,0,142.57766969502,0,0
b745808,s808037,unknown,0,184.224133603275,134.518818594515,457.560850344598,391.801233403385,118.06814160198
b745808,s808038,unknown,207.268740996106,488.821984343231,0,130.504254214466,0,0
b745808,s808039,unknown,30.5246029935319,88.1371768563986,0,139.853693321347,367.323798276484,0
b745808,s808040,unknown,0,472.217180579901,376.485006771982,303.47244810313,304.923768937588,0
b745808,s808041,unknown,258.900032759776,53.9363496005535,0,417.205039709806,269.835595414042,482.938956953585
b745808,s808042,qc,448.011140657757,324.478587638412,419.714449519311,410.22646285357,333.155402337905,382.393872179257
b745808,s808043,unknown,0,417.610660344362,444.539473354816,33.6652661859989,0,206.104616522789
b745808,s808044,unknown,0,248.271523863077,233.192185461521,95.659253783524,0,472.285656705499
b745808,s808045,unknown,0,0,0,456.483683474362,442.781356759369,0
b745808,s808046,unknown,0,82.2804104164243,300.799867771566,113.704214803874,118.754696696997,0
b745808,s808047,unknown,36.6310079953524,0,115.673440471292,0,404.805999472737,451.537220999599
b745808,s808048,unknown,510.407514071515,235.181338377297,274.764574021101,0,272.224362827837,400.872664004564
b745808,s808049,unknown,521.528150917491,0,0,417.541709803045,0,262.406643107533
b745808,s808050,unknown,222.184277536965,487.47148003429197,428.971370868385,0,0,437.117586545646
b745808,s808051,unknown,0,151.669549569488,236.430805325508,0,117.346519418061,0
b745808,s808052,unknown,98.1669285377043,91.0259634628892,0,378.640948049724,0,0
b673410,s410001,blank,0,0,0,0,0,0
b673410,s410002,standard,0,0,0,0,0,0
b673410,s410003,standard,15.7686967234054,22.8417056812677,23.6244769276777,18.8281865357925,21.5077854553682,24.2393076768168
b673410,s410004,standard,56.7390984476408,47.8009236374829,44.4921536780153,49.633303404322,45.7010974610086,42.0018812419886
b673410,s410005,standard,110.183772236465,97.29817480947,96.9285330714528,106.276085049333,87.5359884403825,102.950931233925
b673410,s410006,standard,227.650637096715,165.447506164021,190.113446148567,172.426619469074,174.343171079109,177.871682773168
b673410,s410007,standard,260.494439659412,296.53279771165103,278.759405201965,314.836428021782,365.520705252039,285.629619984667
b673410,s410008,standard,484.188744081991,556.617152616658,539.941250629282,545.787948606318,522.555343685959,538.515265916038
b673410,s410009,blank,0,0,0,0,0,0
b673410,s410010,unknown,0,113.52651130408,194.399255216122,0,68.5205879807472,426.368040591478
b673410,s410011,unknown,0,497.935514003038,212.258419841528,36.0766297578812,31.0111247003078,121.929841414094
b673410,s410012,unknown,220.980035066605,0,0,420.201368033886,422.065841034055,369.000955633819
b673410,s410013,unknown,0,0,334.175606742501,476.030303798616,136.096932590008,0
b673410,s410014,unknown,140.911894403398,26.0724978521466,0,0,439.681450128555,0
b673410,s410015,unknown,408.873990103602,0,209.538714773953,30.0779773667455,0,391.479113399982
b673410,s410016,unknown,111.252791211009,313.641693554819,0,0,0,95.2447989583015
b673410,s410017,unknown,400.311961174011,189.453311413527,439.655392579734,387.141885310411,0,201.528328955173
b673410,s410018,unknown,0,37.2693332284689,243.616936467588,224.916563928127,160.388097576797,0
b673410,s410019,unknown,0,84.9827056005597,68.2114505395293,122.993352822959,0,60.8452693000436
b673410,s410020,qc,43.4025955194268,44.2402185401173,42.1648704321254,43.5504153148763,39.0449515482875,44.715680437163
b673410,s410021,unknown,426.353529393673,0,292.853222303092,0,117.5907247141,365.961962640285
b673410,s410022,unknown,397.122124321759,180.799110941589,472.967323474586,0,260.745073631406,0
b673410,s410023,unknown,130.71020886302,0,374.41688247025,84.2961179837584,303.980012908578,0
b673410,s410024,unknown,0,0,218.502292633057,0,0,434.062352329493
b673410,s410025,unknown,485.335739478469,37.0022813230753,96.9130228832364,0,0,282.074575722218
b673410,s410026,unknown,0,0,0,300.242917351425,0,0
b673410,s410027,unknown,0,0,331.183438748121,124.026667699218,0,179.548870846629
b673410,s410028,unknown,0,279.818715788424,417.016267739236,120.715810805559,396.137550771236,0
b673410,s410029,unknown,476.206022463739,0,0,465.360166765749,133.690741769969,204.833980798721
b673410,s410030,unknown,0,441.312186382711,100.444987006485,207.660791836679,0,0
b673410,s410031,qc,235.178476384422,262.687162438252,252.349036403906,236.915258885754,230.046913580582,280.38896209827
b673410,s410032,unknown,0,57.2036336734891,0,20.5139847844839,0,0
b673410,s410033,unknown,0,101.388088129461,0,206.324077546597,0,0
b673410,s410034,unknown,0,0,154.981468953192,0,0,389.317655153573
b673410,s410035,unknown,0,0,0,0,168.788887634873,275.292310938239
b673410,s410036,unknown,0,481.139715276659,0,0,310.061513930559,488.800194300711
b673410,s410037,unknown,292.285825908184,0,214.290276989341,380.815437138081,0,0
b673410,s410038,unknown,0,0,0,0,90.0403345748782,175.650797709823
b673410,s410039,unknown,296.695368140936,349.225126244128,476.037305034697,0,232.917348444462,0
b673410,s410040,unknown,0,41.9699906930327,0,0,155.920596718788,318.765314593911
b673410,s410041,unknown,188.121717013419,355.326568260789,0,0,118.753518089652,454.638895653188
b673410,s410042,qc,358.295941125614,463.289533558461,372.633207822819,409.603799233584,306.066671639359,340.423950952375
b673410,s410043,unknown,0,341.699876822531,134.956602491438,0,0,0
b673410,s410044,unknown,319.833756126463,0,147.869353480637,427.296230308712,391.662602089345,0
b673410,s410045,unknown,412.021023035049,0,386.742345131934,0,0,69.383956193924
b673410,s410046,unknown,338.84326800704,172.394982874393,309.180950969458,441.484726406634,82.1268742904067,321.347028054297
b673410,s410047,unknown,49.6017063781619,0,445.7211644575,411.292610727251,494.224532097578,0
b673410,s410048,unknown,0,0,0,450.557981468737,429.640962891281,173.095551729202
b673410,s410049,unknown,0,0,0,307.552451230586,0,0
b673410,s410050,unknown,134.480178579688,0,0,494.149127490819,0,0
b673410,s410051,unknown,0,0,365.162125453353,0,210.011859796941,0
b673410,s410052,unknown,0,0,31.9986002892256,206.976446211338,0,0
b824915,s915001,blank,0,0,0,0,0,0
b824915,s915002,standard,0,0,0,0,0,0
b824915,s915003,standard,17.7501215820535,16.7708111569587,21.6651834590242,19.6454493047185,21.2711075577952,20.2655150626377
b824915,s915004,standard,48.7323876351184,60.1129517084804,49.0976016772369,39.429553984113,50.5226521909512,47.2997911777143
b824915,s915005,standard,94.1566846655355,99.8731058016236,88.2656970748402,97.679812161242893,109.83253194856,85.828913281871
b824915,s915006,standard,214.852178138191,193.889443650452,215.925794772043,236.486351143172,177.663505081262,218.005607692148
b824915,s915007,standard,267.155799804239,270.942684515534,324.938489338295,310.49298251392,293.713468412651,311.58859269959
b824915,s915008,standard,615.749549083925,543.939924997759,444.687275550561,517.464984686895,480.151919345234,526.891304851208
b824915,s915009,blank,0,0,0,0,0,0
b824915,s915010,unknown,492.16313611716,0,198.805013410747,478.493270166218,0,0
