batch_name,instrument_name,compound_name,calibration_slope,calibration_intercept,calibration_R2,batch_passed,reviewer_name,batch_collected_ts,review_start_ts,review_complete_ts
b724081,doc,oxycodone,0.008075249,2.67025e-5,0.996549669,TRUE,Brad,2017-09-14T23:57:57Z,2017-09-15T10:18:13Z,2017-09-15T10:34:32Z
b700508,bashful,morphine,0.007327319,4.8356e-5,0.985043634,TRUE,Charles,2017-09-14T20:03:46Z,2017-09-15T10:26:03Z,2017-09-15T10:44:51Z
b700508,bashful,hydromorphone,0.007188297,2.59137e-5,0.980663472,TRUE,Charles,2017-09-14T20:03:46Z,2017-09-15T10:26:03Z,2017-09-15T10:44:51Z
b700508,bashful,oxymorphone,0.007696775,1.535e-5,0.987617299,TRUE,Charles,2017-09-14T20:03:46Z,2017-09-15T10:26:03Z,2017-09-15T10:44:51Z
b700508,bashful,codeine,0.006985895,2.94432e-5,0.994084195,TRUE,Charles,2017-09-14T20:03:46Z,2017-09-15T10:26:03Z,2017-09-15T10:44:51Z
b700508,bashful,hydrocodone,0.006974117,5.02427e-5,0.987676658,TRUE,Charles,2017-09-14T20:03:46Z,2017-09-15T10:26:03Z,2017-09-15T10:44:51Z
b700508,bashful,oxycodone,0.006552863,-8.601e-7,0.98327529,TRUE,Charles,2017-09-14T20:03:46Z,2017-09-15T10:26:03Z,2017-09-15T10:44:51Z
b504827,doc,morphine,0.008247067,6.05518e-5,0.982521885,TRUE,Charles,2017-09-15T01:21:25Z,2017-09-15T09:21:02Z,2017-09-15T09:39:37Z
b504827,doc,hydromorphone,0.007161457,-5.59551e-5,0.990101932,TRUE,Charles,2017-09-15T01:21:25Z,2017-09-15T09:21:02Z,2017-09-15T09:39:37Z
b504827,doc,oxymorphone,0.008135571,-4.02697e-5,0.992576193,TRUE,Charles,2017-09-15T01:21:25Z,2017-09-15T09:21:02Z,2017-09-15T09:39:37Z
b504827,doc,codeine,0.008910444,1.91996e-5,0.99735323,TRUE,Charles,2017-09-15T01:21:25Z,2017-09-15T09:21:02Z,2017-09-15T09:39:37Z
b504827,doc,hydrocodone,0.008018353,-8.26394e-5,0.981043656,TRUE,Charles,2017-09-15T01:21:25Z,2017-09-15T09:21:02Z,2017-09-15T09:39:37Z
b504827,doc,oxycodone,0.008938378,-1.28992e-5,0.992173658,TRUE,Charles,2017-09-15T01:21:25Z,2017-09-15T09:21:02Z,2017-09-15T09:39:37Z
b159051,bashful,morphine,0.007310001,5.80998e-5,0.984618464,TRUE,Alice,2017-09-14T22:17:35Z,2017-09-15T11:31:09Z,2017-09-15T12:13:28Z
b159051,bashful,hydromorphone,0.007524824,-3.22079e-6,0.993084301,TRUE,Alice,2017-09-14T22:17:35Z,2017-09-15T11:31:09Z,2017-09-15T12:13:28Z
b159051,bashful,oxymorphone,0.005704039,2.15828e-5,0.990202788,TRUE,Alice,2017-09-14T22:17:35Z,2017-09-15T11:31:09Z,2017-09-15T12:13:28Z
b159051,bashful,codeine,0.007232432,5.80209e-5,0.991118366,TRUE,Alice,2017-09-14T22:17:35Z,2017-09-15T11:31:09Z,2017-09-15T12:13:28Z
b159051,bashful,hydrocodone,0.006037412,8.74188e-6,0.99625816,TRUE,Alice,2017-09-14T22:17:35Z,2017-09-15T11:31:09Z,2017-09-15T12:13:28Z
b159051,bashful,oxycodone,0.006679838,-5.3779e-5,0.987411414,TRUE,Alice,2017-09-14T22:17:35Z,2017-09-15T11:31:09Z,2017-09-15T12:13:28Z
b706613,sneezy,morphine,0.006600902,-2.98424e-5,0.984877332,TRUE,Elizabeth,2017-09-15T00:51:14Z,2017-09-15T13:11:42Z,2017-09-15T13:48:37Z
b706613,sneezy,hydromorphone,0.006858001,3.09619e-5,0.986918905,TRUE,Elizabeth,2017-09-15T00:51:14Z,2017-09-15T13:11:42Z,2017-09-15T13:48:37Z
b706613,sneezy,oxymorphone,0.007093503,1.06812e-5,0.982556201,TRUE,Elizabeth,2017-09-15T00:51:14Z,2017-09-15T13:11:42Z,2017-09-15T13:48:37Z
b706613,sneezy,codeine,0.005662763,1.7824e-5,0.988419502,TRUE,Elizabeth,2017-09-15T00:51:14Z,2017-09-15T13:11:42Z,2017-09-15T13:48:37Z
b706613,sneezy,hydrocodone,0.007396491,2.07382e-5,0.990115628,TRUE,Elizabeth,2017-09-15T00:51:14Z,2017-09-15T13:11:42Z,2017-09-15T13:48:37Z
b706613,sneezy,oxycodone,0.00645596,-1.96966e-5,0.988006612,TRUE,Elizabeth,2017-09-15T00:51:14Z,2017-09-15T13:11:42Z,2017-09-15T13:48:37Z
b638202,doc,morphine,0.009108352,-1.22453e-5,0.988758727,TRUE,Alice,2017-09-14T21:26:31Z,2017-09-15T10:25:01Z,2017-09-15T11:06:27Z
b638202,doc,hydromorphone,0.008012488,1.23177e-5,0.981765405,TRUE,Alice,2017-09-14T21:26:31Z,2017-09-15T10:25:01Z,2017-09-15T11:06:27Z
b638202,doc,oxymorphone,0.008569557,3.51081e-5,0.991399501,TRUE,Alice,2017-09-14T21:26:31Z,2017-09-15T10:25:01Z,2017-09-15T11:06:27Z
b638202,doc,codeine,0.007860974,-4.90803e-5,0.989870645,TRUE,Alice,2017-09-14T21:26:31Z,2017-09-15T10:25:01Z,2017-09-15T11:06:27Z
b638202,doc,hydrocodone,0.007064274,-4.2031e-5,0.985292485,TRUE,Alice,2017-09-14T21:26:31Z,2017-09-15T10:25:01Z,2017-09-15T11:06:27Z
b638202,doc,oxycodone,0.007526396,4.56185e-6,0.991808765,TRUE,Alice,2017-09-14T21:26:31Z,2017-09-15T10:25:01Z,2017-09-15T11:06:27Z
b572302,bashful,morphine,0.006672642,-1.1959300000000001e-05,0.997830438,TRUE,Charles,2017-09-14T21:00:52Z,2017-09-15T10:02:07Z,2017-09-15T10:30:01Z
b572302,bashful,hydromorphone,0.006819985,6.98177e-5,0.986595827,TRUE,Charles,2017-09-14T21:00:52Z,2017-09-15T10:02:07Z,2017-09-15T10:30:01Z
b572302,bashful,oxymorphone,0.007205299,3.2879e-5,0.989467511,TRUE,Charles,2017-09-14T21:00:52Z,2017-09-15T10:02:07Z,2017-09-15T10:30:01Z
b572302,bashful,codeine,0.006776638,3.11216e-5,0.991354089,TRUE,Charles,2017-09-14T21:00:52Z,2017-09-15T10:02:07Z,2017-09-15T10:30:01Z
b572302,bashful,hydrocodone,0.006490416,-4.71546e-5,0.985538887,TRUE,Charles,2017-09-14T21:00:52Z,2017-09-15T10:02:07Z,2017-09-15T10:30:01Z
b572302,bashful,oxycodone,0.006527554,3.9209e-5,0.983457675,TRUE,Charles,2017-09-14T21:00:52Z,2017-09-15T10:02:07Z,2017-09-15T10:30:01Z
b203363,doc,morphine,0.007686901,2.39933e-5,0.99023977,TRUE,Brad,2017-09-15T23:01:12Z,2017-09-16T11:49:04Z,2017-09-16T12:07:16Z
b203363,doc,hydromorphone,0.007022657,4.71135e-6,0.997867369,TRUE,Brad,2017-09-15T23:01:12Z,2017-09-16T11:49:04Z,2017-09-16T12:07:16Z
b203363,doc,oxymorphone,0.007447422,3.43211e-5,0.99106056,TRUE,Brad,2017-09-15T23:01:12Z,2017-09-16T11:49:04Z,2017-09-16T12:07:16Z
b203363,doc,codeine,0.007945693,-5.87712e-5,0.983241119,TRUE,Brad,2017-09-15T23:01:12Z,2017-09-16T11:49:04Z,2017-09-16T12:07:16Z
b203363,doc,hydrocodone,0.007889745,3.56644e-6,0.982691231,TRUE,Brad,2017-09-15T23:01:12Z,2017-09-16T11:49:04Z,2017-09-16T12:07:16Z
b203363,doc,oxycodone,0.007815216,1.02703e-5,0.990224702,TRUE,Brad,2017-09-15T23:01:12Z,2017-09-16T11:49:04Z,2017-09-16T12:07:16Z
b331541,doc,morphine,0.008426559,2.9135e-5,0.984656711,TRUE,Brad,2017-09-16T00:29:20Z,2017-09-16T09:02:37Z,2017-09-16T09:18:10Z
b331541,doc,hydromorphone,0.009529083,5.56296e-6,0.983080165,TRUE,Brad,2017-09-16T00:29:20Z,2017-09-16T09:02:37Z,2017-09-16T09:18:10Z
b331541,doc,oxymorphone,0.006672648,-2.95433e-5,0.993127969,TRUE,Brad,2017-09-16T00:29:20Z,2017-09-16T09:02:37Z,2017-09-16T09:18:10Z
b331541,doc,codeine,0.008081743,3.65393e-5,0.995418431,TRUE,Brad,2017-09-16T00:29:20Z,2017-09-16T09:02:37Z,2017-09-16T09:18:10Z
b331541,doc,hydrocodone,0.00669824,-4.40327e-6,0.997700246,TRUE,Brad,2017-09-16T00:29:20Z,2017-09-16T09:02:37Z,2017-09-16T09:18:10Z
b331541,doc,oxycodone,0.007961314,-7.66032e-6,0.991105528,TRUE,Brad,2017-09-16T00:29:20Z,2017-09-16T09:02:37Z,2017-09-16T09:18:10Z
b142859,sleepy,morphine,0.006998777,3.41118e-5,0.981573619,TRUE,Elizabeth,2017-09-16T01:45:26Z,2017-09-16T11:04:36Z,2017-09-16T11:46:43Z
b142859,sleepy,hydromorphone,0.007140821,-5.34237e-5,0.984668939,TRUE,Elizabeth,2017-09-16T01:45:26Z,2017-09-16T11:04:36Z,2017-09-16T11:46:43Z
b142859,sleepy,oxymorphone,0.001477802,-9.04685e-6,0.991363656,TRUE,Elizabeth,2017-09-16T01:45:26Z,2017-09-16T11:04:36Z,2017-09-16T11:46:43Z
b142859,sleepy,codeine,0.007012226,-6.50171e-6,0.990191543,TRUE,Elizabeth,2017-09-16T01:45:26Z,2017-09-16T11:04:36Z,2017-09-16T11:46:43Z
b142859,sleepy,hydrocodone,0.007007738,3.16794e-5,0.992110717,TRUE,Elizabeth,2017-09-16T01:45:26Z,2017-09-16T11:04:36Z,2017-09-16T11:46:43Z
b142859,sleepy,oxycodone,0.006827081,-4.13005e-5,0.988098618,TRUE,Elizabeth,2017-09-16T01:45:26Z,2017-09-16T11:04:36Z,2017-09-16T11:46:43Z
b729008,sleepy,morphine,0.007520448,-1.96947e-5,0.997087465,TRUE,Charles,2017-09-15T20:50:40Z,2017-09-16T09:38:35Z,2017-09-16T10:07:40Z
b729008,sleepy,hydromorphone,0.007070836,-1.16467e-6,0.991938549,TRUE,Charles,2017-09-15T20:50:40Z,2017-09-16T09:38:35Z,2017-09-16T10:07:40Z
b729008,sleepy,oxymorphone,0.001571824,6.93558e-6,0.986146004,TRUE,Charles,2017-09-15T20:50:40Z,2017-09-16T09:38:35Z,2017-09-16T10:07:40Z
b729008,sleepy,codeine,0.006491843,1.13319e-5,0.980591896,TRUE,Charles,2017-09-15T20:50:40Z,2017-09-16T09:38:35Z,2017-09-16T10:07:40Z
b729008,sleepy,hydrocodone,0.006891626,2.16645e-5,0.99620677,TRUE,Charles,2017-09-15T20:50:40Z,2017-09-16T09:38:35Z,2017-09-16T10:07:40Z
b729008,sleepy,oxycodone,0.006793214,-2.53694e-5,0.988664017,TRUE,Charles,2017-09-15T20:50:40Z,2017-09-16T09:38:35Z,2017-09-16T10:07:40Z
b607513,sneezy,morphine,0.006622947,1.15423e-5,0.98410726,TRUE,Elizabeth,2017-09-15T20:12:18Z,2017-09-16T13:06:48Z,2017-09-16T13:50:11Z
b607513,sneezy,hydromorphone,0.007408732,-3.55005e-5,0.986687338,TRUE,Elizabeth,2017-09-15T20:12:18Z,2017-09-16T13:06:48Z,2017-09-16T13:50:11Z
b607513,sneezy,oxymorphone,0.006552205,-3.62065e-5,0.991413321,TRUE,Elizabeth,2017-09-15T20:12:18Z,2017-09-16T13:06:48Z,2017-09-16T13:50:11Z
b607513,sneezy,codeine,0.007341047,1.25364e-5,0.992352559,TRUE,Elizabeth,2017-09-15T20:12:18Z,2017-09-16T13:06:48Z,2017-09-16T13:50:11Z
b607513,sneezy,hydrocodone,0.007122382,-5.25887e-5,0.98919696,TRUE,Elizabeth,2017-09-15T20:12:18Z,2017-09-16T13:06:48Z,2017-09-16T13:50:11Z
b607513,sneezy,oxycodone,0.007320609,4.39359e-6,0.997864336,TRUE,Elizabeth,2017-09-15T20:12:18Z,2017-09-16T13:06:48Z,2017-09-16T13:50:11Z
b275081,sneezy,morphine,0.007042726,-5.76181e-5,0.984571532,TRUE,Alice,2017-09-16T00:57:03Z,2017-09-16T10:07:21Z,2017-09-16T10:30:17Z
b275081,sneezy,hydromorphone,0.00720289,-4.24893e-5,0.985249128,TRUE,Alice,2017-09-16T00:57:03Z,2017-09-16T10:07:21Z,2017-09-16T10:30:17Z
b275081,sneezy,oxymorphone,0.007133013,-2.31078e-5,0.991142057,TRUE,Alice,2017-09-16T00:57:03Z,2017-09-16T10:07:21Z,2017-09-16T10:30:17Z
b275081,sneezy,codeine,0.007552633,2.99281e-5,0.983491039,TRUE,Alice,2017-09-16T00:57:03Z,2017-09-16T10:07:21Z,2017-09-16T10:30:17Z
b275081,sneezy,hydrocodone,0.006916749,1.1595e-5,0.996337094,TRUE,Alice,2017-09-16T00:57:03Z,2017-09-16T10:07:21Z,2017-09-16T10:30:17Z
b275081,sneezy,oxycodone,0.007487413,-5.11242e-5,0.993273063,TRUE,Alice,2017-09-16T00:57:03Z,2017-09-16T10:07:21Z,2017-09-16T10:30:17Z
b179232,happy,morphine,0.007103939,1.2216e-5,0.994959016,TRUE,Alice,2017-09-16T01:26:36Z,2017-09-16T11:09:39Z,2017-09-16T11:48:00Z
b179232,happy,hydromorphone,0.007078989,1.48757e-5,0.988280392,TRUE,Alice,2017-09-16T01:26:36Z,2017-09-16T11:09:39Z,2017-09-16T11:48:00Z
b179232,happy,oxymorphone,0.007224611,-1.64358e-5,0.996167118,TRUE,Alice,2017-09-16T01:26:36Z,2017-09-16T11:09:39Z,2017-09-16T11:48:00Z
b179232,happy,codeine,0.006445803,3.70868e-5,0.99477784,TRUE,Alice,2017-09-16T01:26:36Z,2017-09-16T11:09:39Z,2017-09-16T11:48:00Z
b179232,happy,hydrocodone,0.00708689,1.1045e-5,0.982988001,TRUE,Alice,2017-09-16T01:26:36Z,2017-09-16T11:09:39Z,2017-09-16T11:48:00Z
b179232,happy,oxycodone,0.00640702,-2.21516e-5,0.996027882,TRUE,Alice,2017-09-16T01:26:36Z,2017-09-16T11:09:39Z,2017-09-16T11:48:00Z
b745808,sneezy,morphine,0.006483041,-6.21825e-5,0.985936477,TRUE,Elizabeth,2017-09-15T22:59:24Z,2017-09-16T10:24:15Z,2017-09-16T10:42:55Z
b745808,sneezy,hydromorphone,0.007061607,3.45284e-5,0.994618915,TRUE,Elizabeth,2017-09-15T22:59:24Z,2017-09-16T10:24:15Z,2017-09-16T10:42:55Z
b745808,sneezy,oxymorphone,0.007246433,1.89349e-5,0.998265327,TRUE,Elizabeth,2017-09-15T22:59:24Z,2017-09-16T10:24:15Z,2017-09-16T10:42:55Z
b745808,sneezy,codeine,0.007323255,4.07658e-5,0.985410378,TRUE,Elizabeth,2017-09-15T22:59:24Z,2017-09-16T10:24:15Z,2017-09-16T10:42:55Z
b745808,sneezy,hydrocodone,0.006590023,-2.7947e-5,0.990909789,TRUE,Elizabeth,2017-09-15T22:59:24Z,2017-09-16T10:24:15Z,2017-09-16T10:42:55Z
b745808,sneezy,oxycodone,0.007622606,-4.47659e-5,0.988263976,TRUE,Elizabeth,2017-09-15T22:59:24Z,2017-09-16T10:24:15Z,2017-09-16T10:42:55Z
b673410,sneezy,morphine,0.006725549,-4.48942e-5,0.981844576,TRUE,Charles,2017-09-15T23:37:51Z,2017-09-16T09:43:35Z,2017-09-16T10:20:38Z
b673410,sneezy,hydromorphone,0.007417991,3.91565e-5,0.989156849,TRUE,Charles,2017-09-15T23:37:51Z,2017-09-16T09:43:35Z,2017-09-16T10:20:38Z
b673410,sneezy,oxymorphone,0.007224227,4.49889e-5,0.990118988,TRUE,Charles,2017-09-15T23:37:51Z,2017-09-16T09:43:35Z,2017-09-16T10:20:38Z
b673410,sneezy,codeine,0.006959156,-1.94156e-5,0.993817928,TRUE,Charles,2017-09-15T23:37:51Z,2017-09-16T09:43:35Z,2017-09-16T10:20:38Z
b673410,sneezy,hydrocodone,0.00707288,6.93361e-6,0.984424439,TRUE,Charles,2017-09-15T23:37:51Z,2017-09-16T09:43:35Z,2017-09-16T10:20:38Z
b673410,sneezy,oxycodone,0.007669715,5.47257e-5,0.984892798,TRUE,Charles,2017-09-15T23:37:51Z,2017-09-16T09:43:35Z,2017-09-16T10:20:38Z
b824915,dopey,morphine,0.00683124,-4.26727e-5,0.985551346,TRUE,Brad,2017-09-16T00:54:57Z,2017-09-16T09:29:16Z,2017-09-16T09:57:41Z
b824915,dopey,hydromorphone,0.006876752,-2.98475e-5,0.98600667,TRUE,Brad,2017-09-16T00:54:57Z,2017-09-16T09:29:16Z,2017-09-16T09:57:41Z
b824915,dopey,oxymorphone,0.007712785,2.37751e-5,0.992295002,TRUE,Brad,2017-09-16T00:54:57Z,2017-09-16T09:29:16Z,2017-09-16T09:57:41Z
b824915,dopey,codeine,0.007141497,-3.03368e-5,0.986614997,TRUE,Brad,2017-09-16T00:54:57Z,2017-09-16T09:29:16Z,2017-09-16T09:57:41Z
b824915,dopey,hydrocodone,0.007062552,2.58661e-5,0.995296204,TRUE,Brad,2017-09-16T00:54:57Z,2017-09-16T09:29:16Z,2017-09-16T09:57:41Z
b824915,dopey,oxycodone,0.006601465,-7.57146e-6,0.994082855,TRUE,Brad,2017-09-16T00:54:57Z,2017-09-16T09:29:16Z,2017-09-16T09:57:41Z
b191966,sleepy,morphine,0.00651217,3.24635e-5,0.995182181,TRUE,Brad,2017-09-15T23:13:12Z,2017-09-16T11:03:56Z,2017-09-16T11:32:16Z
b191966,sleepy,hydromorphone,0.006583905,3.23939e-5,0.983931393,TRUE,Brad,2017-09-15T23:13:12Z,2017-09-16T11:03:56Z,2017-09-16T11:32:16Z
b191966,sleepy,oxymorphone,0.001522889,-9.19358e-6,0.988890364,TRUE,Brad,2017-09-15T23:13:12Z,2017-09-16T11:03:56Z,2017-09-16T11:32:16Z
b191966,sleepy,codeine,0.007213163,6.85818e-5,0.987190829,TRUE,Brad,2017-09-15T23:13:12Z,2017-09-16T11:03:56Z,2017-09-16T11:32:16Z
b191966,sleepy,hydrocodone,0.007077813,2.52172e-5,0.992685142,TRUE,Brad,2017-09-15T23:13:12Z,2017-09-16T11:03:56Z,2017-09-16T11:32:16Z
b191966,sleepy,oxycodone,0.007050259,-2.69104e-5,0.990704148,TRUE,Brad,2017-09-15T23:13:12Z,2017-09-16T11:03:56Z,2017-09-16T11:32:16Z
b168658,bashful,morphine,0.007196306,1.81663e-5,0.997204048,TRUE,Dave,2017-09-15T21:57:08Z,2017-09-16T09:16:24Z,2017-09-16T09:51:27Z
b168658,bashful,hydromorphone,0.006826234,3.45933e-5,0.981216496,TRUE,Dave,2017-09-15T21:57:08Z,2017-09-16T09:16:24Z,2017-09-16T09:51:27Z
b168658,bashful,oxymorphone,0.007515149,-1.51774e-5,0.99548124,TRUE,Dave,2017-09-15T21:57:08Z,2017-09-16T09:16:24Z,2017-09-16T09:51:27Z
b168658,bashful,codeine,0.007518522,-4.55244e-6,0.997422033,TRUE,Dave,2017-09-15T21:57:08Z,2017-09-16T09:16:24Z,2017-09-16T09:51:27Z
b168658,bashful,hydrocodone,0.007413025,-4.51677e-5,0.995545762,TRUE,Dave,2017-09-15T21:57:08Z,2017-09-16T09:16:24Z,2017-09-16T09:51:27Z
b168658,bashful,oxycodone,0.007831914,3.45917e-5,0.9846854,TRUE,Dave,2017-09-15T21:57:08Z,2017-09-16T09:16:24Z,2017-09-16T09:51:27Z
b500774,dopey,morphine,0.007137835,-1.08649e-5,0.991160638,TRUE,Elizabeth,2017-09-15T22:37:51Z,2017-09-16T10:08:43Z,2017-09-16T10:26:32Z
b500774,dopey,hydromorphone,0.006933661,4.04317e-5,0.992303409,TRUE,Elizabeth,2017-09-15T22:37:51Z,2017-09-16T10:08:43Z,2017-09-16T10:26:32Z
b500774,dopey,oxymorphone,0.007659796,1.00026e-5,0.981511699,TRUE,Elizabeth,2017-09-15T22:37:51Z,2017-09-16T10:08:43Z,2017-09-16T10:26:32Z
b500774,dopey,codeine,0.007036053,-7.0532e-5,0.984510807,TRUE,Elizabeth,2017-09-15T22:37:51Z,2017-09-16T10:08:43Z,2017-09-16T10:26:32Z
b500774,dopey,hydrocodone,0.007117545,-7.68317e-6,0.993922522,TRUE,Elizabeth,2017-09-15T22:37:51Z,2017-09-16T10:08:43Z,2017-09-16T10:26:32Z
b500774,dopey,oxycodone,0.006725318,1.91094e-5,0.981697255,TRUE,Elizabeth,2017-09-15T22:37:51Z,2017-09-16T10:08:43Z,2017-09-16T10:26:32Z
b298926,dopey,morphine,0.006587691,-6.40758e-5,0.98767612,TRUE,Brad,2017-09-15T23:03:35Z,2017-09-16T11:24:51Z,2017-09-16T12:07:10Z
b298926,dopey,hydromorphone,0.006352215,2.37543e-5,0.986096926,TRUE,Brad,2017-09-15T23:03:35Z,2017-09-16T11:24:51Z,2017-09-16T12:07:10Z
b298926,dopey,oxymorphone,0.006791821,-2.16219e-5,0.993005655,TRUE,Brad,2017-09-15T23:03:35Z,2017-09-16T11:24:51Z,2017-09-16T12:07:10Z
b298926,dopey,codeine,0.006691647,9.24394e-6,0.990652561,TRUE,Brad,2017-09-15T23:03:35Z,2017-09-16T11:24:51Z,2017-09-16T12:07:10Z
b298926,dopey,hydrocodone,0.006516922,-1.92559e-5,0.984479764,TRUE,Brad,2017-09-15T23:03:35Z,2017-09-16T11:24:51Z,2017-09-16T12:07:10Z
b298926,dopey,oxycodone,0.007206537,1.08279e-5,0.993691707,TRUE,Brad,2017-09-15T23:03:35Z,2017-09-16T11:24:51Z,2017-09-16T12:07:10Z
b280099,happy,morphine,0.006567928,-3.16416e-5,0.996370278,TRUE,Charles,2017-09-15T23:11:21Z,2017-09-16T11:40:07Z,2017-09-16T12:13:57Z
b280099,happy,hydromorphone,0.007287574,-3.94015e-5,0.994660459,TRUE,Charles,2017-09-15T23:11:21Z,2017-09-16T11:40:07Z,2017-09-16T12:13:57Z
b280099,happy,oxymorphone,0.006818309,-5.3738e-5,0.986177274,TRUE,Charles,2017-09-15T23:11:21Z,2017-09-16T11:40:07Z,2017-09-16T12:13:57Z
b280099,happy,codeine,0.007140636,-5.81096e-6,0.996806371,TRUE,Charles,2017-09-15T23:11:21Z,2017-09-16T11:40:07Z,2017-09-16T12:13:57Z
b280099,happy,hydrocodone,0.007243587,-1.05402e-5,0.987061251,TRUE,Charles,2017-09-15T23:11:21Z,2017-09-16T11:40:07Z,2017-09-16T12:13:57Z
b280099,happy,oxycodone,0.007544369,3.59927e-5,0.991824215,TRUE,Charles,2017-09-15T23:11:21Z,2017-09-16T11:40:07Z,2017-09-16T12:13:57Z
b619380,happy,morphine,0.006500916,-3.3901e-5,0.983850515,TRUE,Frank,2017-09-15T22:49:22Z,2017-09-16T12:43:35Z,2017-09-16T13:11:13Z
b619380,happy,hydromorphone,0.007456918,-3.07478e-5,0.984593372,TRUE,Frank,2017-09-15T22:49:22Z,2017-09-16T12:43:35Z,2017-09-16T13:11:13Z
b619380,happy,oxymorphone,0.007162869,5.34106e-5,0.981091662,TRUE,Frank,2017-09-15T22:49:22Z,2017-09-16T12:43:35Z,2017-09-16T13:11:13Z
b619380,happy,codeine,0.007082459,1.92376e-5,0.987136215,TRUE,Frank,2017-09-15T22:49:22Z,2017-09-16T12:43:35Z,2017-09-16T13:11:13Z
b619380,happy,hydrocodone,0.007428321,-1.8276e-6,0.990490467,TRUE,Frank,2017-09-15T22:49:22Z,2017-09-16T12:43:35Z,2017-09-16T13:11:13Z
b619380,happy,oxycodone,0.007635048,3.98981e-5,0.989585938,TRUE,Frank,2017-09-15T22:49:22Z,2017-09-16T12:43:35Z,2017-09-16T13:11:13Z
b884899,dopey,morphine,0.007075893,2.36539e-5,0.996572603,TRUE,Dave,2017-09-16T00:02:23Z,2017-09-16T10:44:03Z,2017-09-16T11:19:51Z
b884899,dopey,hydromorphone,0.006865034,-1.37709e-5,0.997913834,TRUE,Dave,2017-09-16T00:02:23Z,2017-09-16T10:44:03Z,2017-09-16T11:19:51Z
b884899,dopey,oxymorphone,0.00720305,4.37816e-5,0.993123794,TRUE,Dave,2017-09-16T00:02:23Z,2017-09-16T10:44:03Z,2017-09-16T11:19:51Z
b884899,dopey,codeine,0.006584881,2.75815e-6,0.987798768,TRUE,Dave,2017-09-16T00:02:23Z,2017-09-16T10:44:03Z,2017-09-16T11:19:51Z
b884899,dopey,hydrocodone,0.006846062,2.52297e-5,0.983005472,TRUE,Dave,2017-09-16T00:02:23Z,2017-09-16T10:44:03Z,2017-09-16T11:19:51Z
b884899,dopey,oxycodone,0.006957882,3.67424e-6,0.982490573,TRUE,Dave,2017-09-16T00:02:23Z,2017-09-16T10:44:03Z,2017-09-16T11:19:51Z
b281121,sleepy,morphine,0.007116216,-1.36707e-5,0.991174828,TRUE,Frank,2017-09-16T00:42:17Z,2017-09-16T13:40:27Z,2017-09-16T14:19:37Z
b281121,sleepy,hydromorphone,0.007428687,-2.49103e-5,0.988891997,TRUE,Frank,2017-09-16T00:42:17Z,2017-09-16T13:40:27Z,2017-09-16T14:19:37Z
b281121,sleepy,oxymorphone,0.001143725,6.35966e-6,0.987515197,TRUE,Frank,2017-09-16T00:42:17Z,2017-09-16T13:40:27Z,2017-09-16T14:19:37Z
b281121,sleepy,codeine,0.007078143,-5.48005e-5,0.987066908,TRUE,Frank,2017-09-16T00:42:17Z,2017-09-16T13:40:27Z,2017-09-16T14:19:37Z
b281121,sleepy,hydrocodone,0.007104693,3.84084e-5,0.985930019,TRUE,Frank,2017-09-16T00:42:17Z,2017-09-16T13:40:27Z,2017-09-16T14:19:37Z
b281121,sleepy,oxycodone,0.006622483,-3.07308e-5,0.980900025,TRUE,Frank,2017-09-16T00:42:17Z,2017-09-16T13:40:27Z,2017-09-16T14:19:37Z
b683396,bashful,morphine,0.006851439,-1.93709e-5,0.995235604,TRUE,Frank,2017-09-15T23:21:59Z,2017-09-16T13:15:55Z,2017-09-16T13:33:01Z
b683396,bashful,hydromorphone,0.007584655,4.35278e-5,0.991235279,TRUE,Frank,2017-09-15T23:21:59Z,2017-09-16T13:15:55Z,2017-09-16T13:33:01Z
b683396,bashful,oxymorphone,0.00747159,-2.78528e-5,0.98933011,TRUE,Frank,2017-09-15T23:21:59Z,2017-09-16T13:15:55Z,2017-09-16T13:33:01Z
b683396,bashful,codeine,0.006481637,-3.09326e-5,0.985536158,TRUE,Frank,2017-09-15T23:21:59Z,2017-09-16T13:15:55Z,2017-09-16T13:33:01Z
b683396,bashful,hydrocodone,0.007140641,2.64027e-6,0.99119187,TRUE,Frank,2017-09-15T23:21:59Z,2017-09-16T13:15:55Z,2017-09-16T13:33:01Z
b683396,bashful,oxycodone,0.00688423,-1.46336e-5,0.998414343,TRUE,Frank,2017-09-15T23:21:59Z,2017-09-16T13:15:55Z,2017-09-16T13:33:01Z
b589035,bashful,morphine,0.006426976,1.40798e-5,0.980024185,TRUE,Elizabeth,2017-09-15T20:36:49Z,2017-09-16T12:28:22Z,2017-09-16T12:46:16Z
b589035,bashful,hydromorphone,0.007033984,6.97003e-6,0.986508417,TRUE,Elizabeth,2017-09-15T20:36:49Z,2017-09-16T12:28:22Z,2017-09-16T12:46:16Z
b589035,bashful,oxymorphone,0.007189403,7.03914e-5,0.98382828,TRUE,Elizabeth,2017-09-15T20:36:49Z,2017-09-16T12:28:22Z,2017-09-16T12:46:16Z
b589035,bashful,codeine,0.007164546,-1.62707e-5,0.986136861,TRUE,Elizabeth,2017-09-15T20:36:49Z,2017-09-16T12:28:22Z,2017-09-16T12:46:16Z
b589035,bashful,hydrocodone,0.006815811,-2.05795e-5,0.995822316,TRUE,Elizabeth,2017-09-15T20:36:49Z,2017-09-16T12:28:22Z,2017-09-16T12:46:16Z
